6	877	34	7	7	12	12	14	12	17	9	777	14	2	1	3	2	3	2	4	1	769	2	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	895	23	7	3	3	5	5	4	3	1	784	9	2	1	0	1	1	0	0	0	769	4	0	0	0	0	0	0	0	0	765	3	0	0	0	0	0	0	0	0	765	3	0	0	0	0	0	0	0	0	767	0	0	0	0	0	0	0	0	0	922	10	3	2	1	4	4	2	1	1	798	2	0	0	0	0	0	0	0	0	774	0	0	0	0	0	0	0	0	0	774	0	0	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	922	12	3	3	2	2	3	1	2	1	798	2	0	0	0	0	0	0	0	0	773	1	0	0	0	0	0	0	0	0	773	1	0	0	0	0	0	0	0	0	773	1	0	0	0	0	0	0	0	0	773	1	0	0	0	0	0	0	0	0	773	1	0	0	0	0	0	0	0	0	773	1	0	0	0	0	0	0	0	0	773	1	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	10	11	11	16	0	11	15	19	28	32	26	0	30	17	10	16	41	29	0	17	30	18	33	22	24	0	13	15	8	6	7	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	119	169	0	302	267	86	224	217	32	0	
6	871	30	12	6	10	17	18	13	14	8	770	10	6	1	2	4	5	3	3	5	768	2	1	0	0	0	1	0	0	1	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	900	21	5	3	2	2	5	3	2	2	790	6	1	0	1	0	1	0	0	0	771	1	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	915	15	4	1	3	3	2	3	1	4	797	3	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	916	14	3	1	3	4	2	3	1	4	797	2	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	11	10	12	16	0	8	26	17	22	33	21	0	27	33	16	18	37	33	0	20	25	30	24	21	28	0	14	16	7	7	8	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	26	123	156	0	297	136	124	228	253	40	0	
6	850	38	10	5	8	15	21	26	11	15	755	15	5	1	2	4	7	6	4	9	765	3	1	0	0	0	1	1	0	1	767	0	0	0	0	0	0	0	0	0	767	0	0	0	0	0	0	0	0	0	896	16	6	2	4	9	4	1	5	1	787	6	2	1	1	1	0	0	1	0	771	1	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	906	16	2	2	2	4	5	2	3	6	795	3	0	0	0	0	1	0	0	1	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	902	17	4	2	2	3	3	3	8	7	794	3	0	0	0	0	0	0	1	1	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	12	13	14	13	0	7	28	16	21	35	22	0	29	40	15	19	39	37	0	21	27	36	26	23	27	0	13	16	7	7	8	6	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	138	154	0	272	124	128	220	272	47	0	
6	918	28	8	4	11	12	7	3	5	3	778	12	3	1	2	4	3	1	2	1	770	2	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	902	24	4	3	5	3	3	2	2	0	787	8	1	1	1	0	0	0	0	0	771	1	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	914	15	4	4	2	3	3	3	3	0	797	3	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	907	11	4	1	2	5	4	3	7	9	795	2	0	0	0	1	0	0	1	1	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	13	9	15	12	0	8	15	18	28	27	28	0	26	22	13	14	36	37	0	19	23	31	27	24	28	0	12	14	7	6	7	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	134	161	0	310	253	98	217	229	48	0	
6	877	45	8	7	6	12	13	20	10	4	760	17	3	3	1	4	4	5	6	5	766	3	0	0	0	0	0	1	1	1	767	0	0	0	0	0	0	0	0	0	767	0	0	0	0	0	0	0	0	0	873	38	7	3	4	6	7	2	6	1	780	14	1	1	0	1	1	0	1	0	770	2	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	766	1	0	0	0	0	0	0	0	0	906	18	5	2	3	2	3	4	3	3	795	3	1	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	767	1	0	0	0	0	0	0	0	0	869	30	7	2	2	5	5	7	8	12	786	7	1	0	0	1	1	1	1	2	771	1	0	0	0	0	0	0	0	0	771	1	0	0	0	0	0	0	0	0	771	1	0	0	0	0	0	0	0	0	771	1	0	0	0	0	0	0	0	0	771	1	0	0	0	0	0	0	0	0	771	1	0	0	0	0	0	0	0	0	771	1	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	13	10	13	13	0	10	29	16	25	26	17	0	47	24	14	15	47	28	0	21	43	36	33	19	18	0	11	11	7	6	7	4	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	24	167	160	0	109	400	130	248	184	39	0	
6	892	53	9	6	5	11	8	10	3	2	766	21	3	3	2	4	3	3	2	1	765	6	0	0	0	0	0	0	0	0	764	3	0	0	0	0	0	0	0	0	764	3	0	0	0	0	0	0	0	0	863	51	5	4	3	6	6	4	3	2	763	25	2	1	1	2	2	0	0	0	745	26	0	0	0	0	0	0	0	0	757	10	0	0	0	0	0	0	0	0	757	10	0	0	0	0	0	0	0	0	941	18	0	0	0	0	0	0	0	0	724	32	3	1	1	4	5	4	6	13	756	8	0	0	0	0	1	0	1	2	759	7	0	0	0	0	0	0	0	0	759	7	0	0	0	0	0	0	0	0	934	25	0	0	0	0	0	0	0	0	604	78	12	3	4	9	24	19	31	12	730	17	2	0	1	2	4	4	7	2	754	9	0	0	0	0	0	0	1	0	754	9	0	0	0	0	0	0	1	0	754	9	0	0	0	0	0	0	1	0	754	9	0	0	0	0	0	0	1	0	754	9	0	0	0	0	0	0	1	0	754	9	0	0	0	0	0	0	1	0	754	9	0	0	0	0	0	0	1	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	5	6	6	7	3	0	1	1	1	1	2	1	0	2	1	2	0	3	5	6	13	15	17	0	15	15	15	16	38	20	0	41	37	15	14	24	38	0	45	46	22	27	20	18	0	10	8	6	6	4	6	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	3	2	0	1	0	0	2	31	68	0	400	264	127	280	335	62	0	
6	904	33	10	7	6	8	10	13	4	6	774	14	3	1	2	3	3	3	3	2	769	2	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	904	20	5	3	3	5	2	1	2	1	782	11	2	2	1	1	0	0	0	0	770	2	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	767	0	0	0	0	0	0	0	0	0	865	32	6	3	2	7	6	4	8	16	777	8	1	0	0	2	1	1	1	9	761	4	0	0	0	0	0	0	0	4	761	4	0	0	0	0	0	0	0	4	766	0	0	0	0	0	0	0	0	0	706	149	18	3	6	7	14	7	23	15	505	54	15	10	4	7	7	4	47	138	459	66	13	5	10	9	5	7	24	358	459	66	13	5	10	9	5	7	24	358	459	66	13	5	10	9	5	7	24	358	459	66	13	5	10	9	5	7	24	358	459	66	13	5	10	9	5	7	24	358	459	66	13	5	10	9	5	7	24	358	459	66	13	5	10	9	5	7	24	358	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	9	8	5	4	0	4	3	2	2	1	2	0	2	2	2	3	3	2	0	4	3	3	0	3	3	9	10	10	12	0	16	19	16	18	33	26	0	28	36	11	14	42	32	0	32	40	23	24	17	13	0	6	6	3	2	3	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	5	2	1	0	0	0	8	20	78	140	0	322	260	96	139	148	15	0	
6	888	39	9	7	9	12	9	8	13	6	760	17	4	2	2	3	5	2	6	8	766	3	0	0	0	0	1	0	1	1	767	0	0	0	0	0	0	0	0	0	767	0	0	0	0	0	0	0	0	0	894	20	6	3	3	6	5	2	3	6	785	8	2	1	1	1	1	0	0	1	771	1	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	889	23	2	2	3	7	4	3	9	7	713	15	4	1	1	6	2	2	7	48	675	40	12	2	22	11	4	4	13	170	675	40	12	2	22	11	4	4	13	170	749	8	2	0	4	2	0	0	2	34	819	76	8	4	6	4	4	5	12	16	507	120	22	6	7	27	7	5	14	80	686	60	9	2	26	26	4	2	8	129	686	60	9	2	26	26	4	2	8	129	686	60	9	2	26	26	4	2	8	129	686	60	9	2	26	26	4	2	8	129	686	60	9	2	26	26	4	2	8	129	686	60	9	2	26	26	4	2	8	129	686	60	9	2	26	26	4	2	8	129	40	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	7	0	8	5	4	5	4	3	0	2	3	2	2	2	3	0	3	3	3	4	4	2	0	2	2	2	0	2	2	3	6	17	13	0	18	16	19	29	26	26	0	28	33	11	13	32	38	0	32	41	19	19	19	13	0	6	6	3	3	3	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	1	0	0	0	4	20	85	136	0	307	193	78	134	155	26	0	
6	789	68	14	7	13	15	26	28	23	19	748	21	4	2	2	4	7	6	6	11	763	4	0	0	0	0	1	1	1	2	765	2	0	0	0	0	0	0	0	0	765	2	0	0	0	0	0	0	0	0	873	29	8	4	5	5	5	4	8	4	773	12	2	1	1	3	1	0	1	0	843	16	6	1	1	2	3	2	9	68	698	16	6	1	1	2	1	1	4	68	698	16	6	1	1	2	1	1	4	68	754	3	1	0	0	0	0	0	0	13	876	31	4	1	2	6	5	2	10	9	642	36	7	2	8	4	2	1	10	82	599	39	11	5	47	7	5	2	9	188	599	39	11	5	47	7	5	2	9	188	734	8	2	1	9	1	1	0	1	37	844	41	11	2	8	5	6	5	17	13	521	62	10	5	21	52	15	4	9	87	688	15	2	1	4	11	3	1	2	41	688	15	2	1	4	11	3	1	2	41	688	15	2	1	4	11	3	1	2	41	688	15	2	1	4	11	3	1	2	41	688	15	2	1	4	11	3	1	2	41	688	15	2	1	4	11	3	1	2	41	688	15	2	1	4	11	3	1	2	41	68	7	1	1	1	0	0	0	0	0	0	0	1	0	0	2	4	14	13	13	7	0	5	6	3	3	4	5	0	3	5	4	3	6	4	0	3	4	3	2	3	2	0	1	1	1	0	2	2	3	4	12	16	0	19	21	15	25	27	20	0	35	35	30	35	48	45	0	38	38	23	16	16	15	0	6	6	3	3	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	0	1	0	5	23	102	85	0	396	400	136	143	193	41	0	
6	820	53	15	5	8	19	19	23	27	17	774	12	4	1	1	4	3	4	6	3	769	2	0	0	0	0	0	0	1	0	768	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	0	0	0	880	25	5	4	6	4	7	5	8	4	773	11	3	2	1	3	2	1	1	0	728	44	21	6	5	7	5	3	14	108	625	22	10	4	21	7	4	3	9	78	625	22	10	4	21	7	4	3	9	78	739	4	2	0	4	1	0	0	1	15	897	17	5	2	4	5	7	3	5	4	581	40	11	3	45	6	4	4	5	79	822	17	4	1	23	3	3	1	4	75	822	17	4	1	23	3	3	1	4	75	778	3	0	0	4	0	0	0	0	15	881	23	7	4	6	5	6	2	4	14	643	31	5	4	8	33	13	3	7	38	743	6	1	0	1	6	2	0	1	7	743	6	1	0	1	6	2	0	1	7	743	6	1	0	1	6	2	0	1	7	743	6	1	0	1	6	2	0	1	7	743	6	1	0	1	6	2	0	1	7	743	6	1	0	1	6	2	0	1	7	743	6	1	0	1	6	2	0	1	7	78	8	2	1	0	0	0	0	0	0	0	0	0	1	0	2	11	10	10	14	9	0	6	6	3	3	3	5	0	3	3	3	3	6	4	0	3	3	2	2	2	1	0	1	1	1	0	1	2	3	2	11	18	0	15	28	15	25	37	19	0	24	40	23	26	39	41	0	55	38	32	21	13	16	0	6	6	3	3	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	1	0	1	0	5	25	112	176	0	277	111	112	154	197	37	0	
