98	387
100	383
102	374
104	359
106	367
108	369
110	400
112	370
114	370
116	357
118	304
120	353
122	287
124	400
126	350
128	350
130	285
132	335
134	335
136	325
138	400
140	346
142	329
144	314
146	186
148	307
150	319
152	400
154	296
156	106
158	253
160	204
162	281
164	296
166	400
168	303
170	147
172	268
174	238
176	280
178	287
180	302
182	400
184	269
186	261
188	289
190	334
192	348
194	358
196	400
198	362
200	367
202	371
204	375
206	380
98	387
100	383
102	373
104	357
106	361
108	363
110	400
112	371
114	363
116	360
118	316
120	359
122	301
124	400
126	356
128	350
130	288
132	338
134	335
136	330
138	400
140	340
142	331
144	302
146	191
148	306
150	328
152	400
154	299
156	118
158	260
160	209
162	284
164	303
166	400
168	296
170	164
172	260
174	228
176	283
178	281
180	293
182	400
184	280
186	282
188	312
190	343
192	351
194	363
196	400
198	365
200	372
202	368
204	378
206	381
98	387
100	387
102	379
104	367
106	374
108	370
110	400
112	375
114	369
116	367
118	323
120	362
122	295
124	400
126	358
128	357
130	292
132	341
134	339
136	324
138	400
140	339
142	338
144	307
146	187
148	299
150	324
152	400
154	300
156	111
158	257
160	206
162	283
164	284
166	400
168	292
170	154
172	260
174	236
176	267
178	276
180	296
182	400
184	305
186	288
188	323
190	342
192	353
194	362
196	400
198	364
200	370
202	371
204	376
206	385
98	391
100	386
102	380
104	366
106	372
108	373
110	400
112	373
114	369
116	362
118	318
120	359
122	289
124	400
126	357
128	354
130	291
132	334
134	336
136	325
138	400
140	345
142	335
144	299
146	178
148	299
150	320
152	400
154	273
156	104
158	247
160	197
162	263
164	275
166	400
168	267
170	166
172	254
174	178
176	265
178	296
180	312
182	400
184	317
186	315
188	335
190	356
192	361
194	365
196	400
198	368
200	374
202	379
204	382
206	387
98	393
100	390
102	383
104	370
106	374
108	375
110	400
112	378
114	374
116	370
118	325
120	355
122	312
124	400
126	360
128	362
130	301
132	346
134	336
136	341
138	400
140	352
142	342
144	314
146	201
148	307
150	304
152	400
154	284
156	147
158	258
160	173
162	256
164	282
166	400
168	292
170	209
