98	389
100	386
102	381
104	367
106	377
108	381
110	400
112	380
114	375
116	354
118	291
120	340
122	325
124	400
126	358
128	354
130	325
132	332
134	345
136	350
138	400
140	353
142	351
144	339
146	302
148	272
150	298
152	400
154	292
156	161
158	278
160	190
162	276
164	269
166	400
168	247
170	229
172	280
174	253
176	317
178	332
180	328
182	400
184	320
186	307
188	294
190	328
192	344
194	346
196	400
198	358
200	358
202	360
204	370
206	372
98	390
100	385
102	381
104	369
106	379
108	381
110	400
112	378
114	374
116	342
118	305
120	340
122	333
124	400
126	359
128	353
130	318
132	338
134	343
136	345
138	400
140	353
142	351
144	340
146	294
148	273
150	301
152	400
154	287
156	170
158	276
160	193
162	276
164	272
166	400
168	247
170	237
172	280
174	258
176	315
178	331
180	331
182	400
184	317
186	299
188	300
190	340
192	341
194	348
196	400
198	351
200	356
202	361
204	369
206	376
98	391
100	388
102	383
104	372
106	376
108	376
110	400
112	380
114	376
116	349
118	301
120	338
122	328
124	400
126	358
128	350
130	326
132	332
134	343
136	345
138	400
140	351
142	352
144	340
146	299
148	278
150	298
152	400
154	288
156	161
158	279
160	184
162	272
164	278
166	400
168	249
170	235
172	278
174	258
176	313
178	331
180	329
182	400
184	319
186	299
188	291
190	333
192	342
194	348
196	400
198	356
200	358
202	358
204	368
206	379
98	390
100	389
102	383
104	371
106	379
108	379
110	400
112	376
114	376
116	344
118	296
120	340
122	327
124	400
126	360
128	349
130	319
132	335
134	344
136	347
138	400
140	352
142	350
144	340
146	291
148	272
150	299
152	400
154	292
156	166
158	270
160	182
162	269
164	277
166	400
168	251
170	235
172	285
174	247
176	307
178	333
180	329
182	400
184	318
186	293
188	301
190	334
192	345
194	345
196	400
198	354
200	354
202	362
204	370
206	376
98	389
100	386
102	384
104	372
106	377
108	378
110	400
112	378
114	375
116	345
118	293
120	342
122	330
124	400
126	361
128	350
130	317
132	335
134	345
136	346
138	400
140	352
142	350
144	340
146	295
148	285
150	292
152	400
154	287
156	160
158	261
160	186
162	271
164	277
166	400
168	246
170	236
172	285
174	251
176	304
178	330
180	330
182	400
184	317
186	291
188	298
190	332
192	346
194	348
196	400
198	351
200	357
202	361
204	368
206	374
98	390
100	386
102	381
104	369
106	376
108	380
110	400
112	378
114	375
116	342
118	298
120	342
122	333
124	400
126	360
128	355
130	320
132	337
134	345
136	346
138	400
140	355
142	347
144	339
146	293
148	286
150	298
152	400
154	288
156	177
158	262
160	184
162	271
164	272
166	400
168	245
170	243
172	291
174	262
176	305
178	332
180	333
182	400
184	318
186	293
188	301
190	334
192	344
194	349
196	400
198	353
200	356
202	362
204	369
206	376
98	391
100	386
102	380
104	367
106	376
108	378
110	400
112	377
114	375
116	344
118	291
120	337
122	330
124	400
126	357
128	347
130	315
132	339
134	344
136	342
138	400
140	347
142	343
144	338
146	289
148	286
150	293
152	400
154	278
156	161
158	251
160	172
162	267
164	269
166	400
168	232
170	229
172	277
174	250
176	309
178	326
180	323
182	400
184	312
186	287
188	292
190	331
192	342
194	343
196	400
198	348
200	355
202	359
204	365
206	376
98	389
100	385
102	381
104	369
106	376
108	381
110	400
112	377
114	376
116	346
118	299
120	342
122	328
124	400
126	362
128	348
130	319
132	337
134	345
136	343
138	400
140	352
142	346
144	339
146	290
148	287
150	292
152	400
154	280
156	170
158	262
160	180
162	274
164	277
166	400
168	244
170	239
172	276
174	250
176	307
178	328
180	328
182	400
184	318
186	291
188	296
190	333
192	345
194	349
196	400
198	355
200	356
202	361
204	369
206	375
98	390
100	388
102	382
104	368
106	374
108	378
110	400
112	375
114	374
116	343
118	294
120	338
122	327
124	400
126	357
128	346
130	315
132	334
134	342
136	340
138	400
140	347
142	343
144	335
146	283
148	276
150	291
152	400
154	281
156	155
158	253
160	170
162	264
164	265
166	400
168	240
170	225
172	267
174	253
176	307
178	327
180	323
182	400
184	313
186	281
188	288
190	327
192	337
194	347
196	400
198	356
200	357
202	361
204	367
206	376
98	389
100	387
102	384
104	374
106	377
108	381
110	400
112	377
114	377
116	347
118	296
120	340
122	326
124	400
126	359
128	345
130	323
132	340
134	341
136	338
138	400
140	344
142	338
144	332
146	278
148	266
150	290
152	400
154	286
156	175
158	254
160	178
162	268
164	273
166	400
168	238
170	217
172	271
174	254
176	310
178	328
180	330
182	400
184	311
186	280
188	293
190	327
192	344
194	346
196	400
198	355
200	354
202	363
204	371
206	377
98	391
100	390
102	388
104	376
106	383
108	382
110	400
112	382
114	381
116	350
118	303
120	345
122	324
124	400
126	356
128	344
130	312
132	339
134	334
136	336
138	400
140	345
142	338
144	334
146	279
148	267
150	284
152	400
154	278
156	158
158	249
160	181
162	263
164	270
166	400
168	226
170	207
172	266
174	254
176	309
178	324
180	327
182	400
184	301
186	278
188	294
190	319
192	341
194	350
196	400
198	351
200	361
202	362
204	373
206	381
98	390
100	392
102	387
104	379
106	384
108	383
110	400
112	381
114	378
116	347
118	309
120	344
122	326
124	400
126	361
128	349
130	316
132	337
134	337
136	342
138	400
140	347
142	341
144	330
146	278
148	260
150	289
152	400
154	275
156	153
158	260
160	186
162	276
164	278
166	400
168	228
170	194
172	267
174	265
176	304
178	329
180	325
182	400
184	286
186	263
188	294
190	339
192	351
194	356
196	400
198	361
200	365
202	365
204	376
206	382
98	394
100	393
102	394
104	377
106	386
108	386
110	400
112	382
114	379
116	356
118	316
120	355
122	337
124	400
126	358
128	356
130	324
132	346
134	355
136	334
138	400
140	358
142	346
144	345
146	268
148	281
150	296
152	400
154	283
156	151
158	268
160	224
162	290
164	284
166	400
168	287
170	190
172	277
174	251
176	315
178	301
180	301
182	400
184	287
186	290
188	323
190	342
192	355
194	360
196	400
198	366
200	368
202	374
204	379
206	389
98	395
100	396
102	395
104	377
106	386
108	383
110	400
112	382
114	373
116	348
118	297
120	351
122	328
124	400
126	355
128	353
130	314
132	341
134	352
136	327
138	400
140	352
142	342
144	334
146	255
148	274
150	291
152	400
154	266
156	147
158	260
160	230
162	276
164	288
166	400
168	281
170	236
172	278
174	271
176	312
178	295
180	305
182	400
184	289
186	292
188	328
190	346
192	353
194	365
196	400
198	366
200	370
202	372
204	378
206	388
98	392
100	391
102	389
104	375
106	381
108	381
110	400
112	383
114	371
116	348
118	291
120	334
122	333
124	400
126	350
128	350
130	314
132	331
134	348
136	327
138	400
140	348
142	341
144	337
146	258
148	267
150	295
152	400
154	261
156	142
158	240
160	174
162	244
164	287
166	400
168	297
170	267
172	290
174	293
176	322
178	307
180	320
182	400
184	302
186	300
188	329
190	352
192	356
194	366
196	400
198	368
200	370
202	370
204	378
206	387
98	390
100	389
102	386
104	365
106	375
108	380
110	400
112	376
114	366
116	340
118	286
120	332
122	322
124	400
126	348
128	348
130	306
132	331
134	344
136	323
138	400
140	344
142	335
144	332
146	258
148	241
150	280
152	400
154	251
156	135
158	213
160	148
162	243
164	296
166	400
168	294
170	262
172	289
174	296
176	322
178	317
180	315
182	400
184	301
186	297
188	327
190	347
192	360
194	362
196	400
198	369
200	368
202	368
204	378
206	387
98	377
100	379
102	371
104	354
106	368
108	371
110	400
112	371
114	362
116	327
118	268
120	322
122	312
124	400
126	339
128	340
130	287
132	319
134	330
136	318
138	400
140	339
142	323
144	320
146	231
148	230
150	258
152	400
154	229
156	96
158	174
160	140
162	237
164	288
166	400
168	274
170	230
172	274
174	274
176	306
178	299
180	303
182	400
184	276
186	284
188	324
190	340
192	354
194	361
196	400
198	363
200	365
202	367
204	375
206	383
98	369
100	350
102	350
104	337
106	347
108	363
110	400
112	364
114	355
116	324
118	254
120	318
122	305
124	400
126	336
128	338
130	285
132	311
134	325
136	319
138	400
140	331
142	324
144	313
146	196
148	238
150	238
152	400
154	212
156	81
158	202
160	155
162	232
164	285
166	400
168	270
170	236
172	272
174	273
176	310
178	296
180	302
182	400
184	270
186	286
188	327
190	344
192	355
194	362
196	400
198	364
200	359
202	367
204	372
206	386
98	371
100	354
102	335
104	325
106	334
108	348
110	400
112	355
114	345
116	314
118	241
120	306
122	303
124	400
126	338
128	332
130	285
132	316
134	322
136	314
138	400
140	327
142	320
144	306
146	182
148	240
150	244
152	400
154	219
156	81
158	198
160	157
162	220
164	281
166	400
168	271
170	229
172	266
174	268
176	304
178	300
180	304
182	400
184	272
186	280
188	323
190	339
192	352
194	356
196	400
198	366
200	363
202	363
204	374
206	384
98	371
100	366
102	329
104	289
106	324
108	350
110	400
112	343
114	329
116	298
118	233
120	309
122	305
124	400
126	336
128	330
130	279
132	313
134	318
136	311
138	400
140	328
142	326
144	295
146	171
148	231
150	237
152	400
154	214
156	101
158	189
160	160
162	233
164	275
166	400
168	274
170	232
172	267
174	280
176	305
178	301
180	306
182	400
184	283
186	287
188	320
190	338
192	352
194	359
196	400
198	363
200	358
202	363
204	377
206	383
98	378
100	375
102	337
104	261
106	301
108	335
110	400
112	341
114	331
116	291
118	213
120	296
122	286
124	400
126	325
128	325
130	261
132	305
134	305
136	307
138	400
140	324
142	319
144	292
146	134
148	227
150	221
152	400
154	212
156	61
158	170
160	135
162	212
164	268
166	400
168	263
170	210
172	260
174	268
176	298
178	298
180	299
182	400
184	275
186	270
188	304
190	328
192	348
